"Authors","Author full names","Author(s) ID","Title","Year","Source title","Cited by","DOI","Link","Abstract","Index Keywords","Publisher","Document Type","Publication Stage","Source","EID"
"Soni S.; Datta S.; Roberts K.","Soni, Sarvesh (57215134314); Datta, Surabhi (57211502829); Roberts, Kirk (36551508300)","57215134314; 57211502829; 36551508300","quEHRy: a question answering system to query electronic health records","2023","Journal of the American Medical Informatics Association : JAMIA","0","10.1093/jamia/ocad050","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85159759354&doi=10.1093%2fjamia%2focad050&partnerID=40&md5=761fc87a07c33adb556ba2e0e1558e64","OBJECTIVE: We propose a system, quEHRy, to retrieve precise, interpretable answers to natural language questions from structured data in electronic health records (EHRs). MATERIALS AND METHODS: We develop/synthesize the main components of quEHRy: concept normalization (MetaMap), time frame classification (new), semantic parsing (existing), visualization with question understanding (new), and query module for FHIR mapping/processing (new). We evaluate quEHRy on 2 clinical question answering (QA) datasets. We evaluate each component separately as well as holistically to gain deeper insights. We also conduct a thorough error analysis for a crucial subcomponent, medical concept normalization. RESULTS: Using gold concepts, the precision of quEHRy is 98.33% and 90.91% for the 2 datasets, while the overall accuracy was 97.41% and 87.75%. Precision was 94.03% and 87.79% even after employing an automated medical concept extraction system (MetaMap). Most incorrectly predicted medical concepts were broader in nature than gold-annotated concepts (representative of the ones present in EHRs), eg, Diabetes versus Diabetes Mellitus, Non-Insulin-Dependent. DISCUSSION: The primary performance barrier to deployment of the system is due to errors in medical concept extraction (a component not studied in this article), which affects the downstream generation of correct logical structures. This indicates the need to build QA-specific clinical concept normalizers that understand EHR context to extract the ""relevant"" medical concepts from questions. CONCLUSION: We present an end-to-end QA system that allows information access from EHRs using natural language and returns an exact, verifiable answer. Our proposed system is high-precision and interpretable, checking off the requirements for clinical use. © The Author(s) 2023. Published by Oxford University Press on behalf of the American Medical Informatics Association. All rights reserved. For permissions, please email: journals.permissions@oup.com.","Access to Information; Electronic Health Records; Gold; Natural Language Processing; Semantics; gold; access to information; electronic health record; natural language processing; semantics","NLM (Medline)","Article","Final","Scopus","2-s2.0-85159759354"
"Oei R.W.; Hsu W.; Lee M.L.; Tan N.C.","Oei, Ronald Wihal (57197808793); Hsu, Wynne (57747069400); Lee, Mong Li (7409117252); Tan, Ngiap Chuan (7202697085)","57197808793; 57747069400; 7409117252; 7202697085","Using similar patients to predict complication in patients with diabetes, hypertension, and lipid disorder: a domain knowledge-infused convolutional neural network approach","2023","Journal of the American Medical Informatics Association : JAMIA","1","10.1093/jamia/ocac212","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85146484890&doi=10.1093%2fjamia%2focac212&partnerID=40&md5=d916b171eccb8c3379e73b0250990832","OBJECTIVE: This study aims to develop a convolutional neural network-based learning framework called domain knowledge-infused convolutional neural network (DK-CNN) for retrieving clinically similar patient and to personalize the prediction of macrovascular complication using the retrieved patients. MATERIALS AND METHODS: We use the electronic health records of 169 434 patients with diabetes, hypertension, and/or lipid disorder. Patients are partitioned into 7 subcohorts based on their comorbidities. DK-CNN integrates both domain knowledge and disease trajectory of patients over multiple visits to retrieve similar patients. We use normalized discounted cumulative gain (nDCG) and macrovascular complication prediction performance to evaluate the effectiveness of DK-CNN compared to state-of-the-art models. Ablation studies are conducted to compare DK-CNN with reduced models that do not use domain knowledge as well as models that do not consider short-term, medium-term, and long-term trajectory over multiple visits. RESULTS: Key findings from this study are: (1) DK-CNN is able to retrieve clinically similar patients and achieves the highest nDCG values in all 7 subcohorts; (2) DK-CNN outperforms other state-of-the-art approaches in terms of complication prediction performance in all 7 subcohorts; and (3) the ablation studies show that the full model achieves the highest nDCG compared with other 2 reduced models. DISCUSSION AND CONCLUSIONS: DK-CNN is a deep learning-based approach which incorporates domain knowledge and patient trajectory data to retrieve clinically similar patients. It can be used to assist physicians who may refer to the outcomes and past treatments of similar patients as a guide for choosing an effective treatment for patients. © The Author(s) 2022. Published by Oxford University Press on behalf of the American Medical Informatics Association.","Diabetes Mellitus; Electronic Health Records; Humans; Hypertension; Lipids; Neural Networks, Computer; lipid; complication; diabetes mellitus; electronic health record; human; hypertension","NLM (Medline)","Article","Final","Scopus","2-s2.0-85146484890"
"Hamidi B.; Flume P.A.; Simpson K.N.; Alekseyenko A.V.","Hamidi, Bashir (57192876217); Flume, Patrick A. (7003278927); Simpson, Kit N. (58061464700); Alekseyenko, Alexander V. (6603429592)","57192876217; 7003278927; 58061464700; 6603429592","Not all phenotypes are created equal: covariates of success in e-phenotype specification","2023","Journal of the American Medical Informatics Association : JAMIA","0","10.1093/jamia/ocac157","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85146484292&doi=10.1093%2fjamia%2focac157&partnerID=40&md5=5f68c7648d1caa8b5e796f4dd949f3f8","BACKGROUND: Electronic (e)-phenotype specification by noninformaticist investigators remains a challenge. Although validation of each patient returned by e-phenotype could ensure accuracy of cohort representation, this approach is not practical. Understanding the factors leading to successful e-phenotype specification may reveal generalizable strategies leading to better results. MATERIALS AND METHODS: Noninformaticist experts (n = 21) were recruited to produce expert-mediated e-phenotypes using i2b2 assisted by a honest data-broker and a project coordinator. Patient- and visit-sets were reidentified and a random sample of 20 charts matching each e-phenotype was returned to experts for chart-validation. Attributes of the queries and expert characteristics were captured and related to chart-validation rates using generalized linear regression models. RESULTS: E-phenotype validation rates varied according to experts' domains and query characteristics (mean = 61%, range 20-100%). Clinical domains that performed better included infectious, rheumatic, neonatal, and cancers, whereas other domains performed worse (psychiatric, GI, skin, and pulmonary). Match-rate was negatively impacted when specification of temporal constraints was required. In general, the increase in e-phenotype specificity contributed positively to match-rate. DISCUSSIONS AND CONCLUSIONS: Clinical experts and informaticists experience a variety of challenges when building e-phenotypes, including the inability to differentiate clinical events from patient characteristics or appropriately configure temporal constraints; a lack of access to available and quality data; and difficulty in specifying routes of medication administration. Biomedical query mediation by informaticists and honest data-brokers in designing e-phenotypes cannot be overstated. Although tools such as i2b2 may be widely available to noninformaticists, successful utilization depends not on users' confidence, but rather on creating highly specific e-phenotypes. © The Author(s) 2022. Published by Oxford University Press on behalf of the American Medical Informatics Association.","Electronic Health Records; Mental Processes; Phenotype; Research Design; electronic health record; mental function; methodology; phenotype","NLM (Medline)","Article","Final","Scopus","2-s2.0-85146484292"
"Bakken S.","Bakken, Suzanne (58019202300)","58019202300","Informatics and data science approaches address significant public health problems","2023","Journal of the American Medical Informatics Association : JAMIA","0","10.1093/jamia/ocad076","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85159704632&doi=10.1093%2fjamia%2focad076&partnerID=40&md5=252052aac5a63c379738e8f9c960dc91","[No abstract available]","Data Science; Medical Informatics; Public Health; Public Health Informatics; data science; medical informatics; public health","NLM (Medline)","Article","Final","Scopus","2-s2.0-85159704632"
"Dunn Lopez K.; Gephart S.M.; Raszewski R.; Sousa V.; Shehorn L.E.; Abraham J.","Dunn Lopez, Karen (36239352800); Gephart, Sheila M. (40361228700); Raszewski, Rebecca (53878345400); Sousa, Vanessa (56903866700); Shehorn, Lauren E. (57199647351); Abraham, Joanna (13204378900)","36239352800; 40361228700; 53878345400; 56903866700; 57199647351; 13204378900","Integrative review of clinical decision support for registered nurses in acute care settings","2017","Journal of the American Medical Informatics Association : JAMIA","42","10.1093/jamia/ocw084","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032574566&doi=10.1093%2fjamia%2focw084&partnerID=40&md5=f9afa39b1d8af4b1a91acf953a0739c6","Objective: To report on the state of the science of clinical decision support (CDS) for hospital bedside nurses.; Materials and Methods: We performed an integrative review of qualitative and quantitative peer-reviewed original research studies using a structured search of PubMed, Embase, Cumulative Index to Nursing and Applied Health Literature (CINAHL), Scopus, Web of Science, and IEEE Xplore (Institute of Electrical and Electronics Engineers Xplore Digital Library). We included articles that reported on CDS targeting bedside nurses and excluded in stages based on rules for titles, abstracts, and full articles. We extracted research design and methods, CDS purpose, electronic health record integration, usability, and process and patient outcomes.; Results: Our search yielded 3157 articles. After removing duplicates and applying exclusion rules, 28 articles met the inclusion criteria. The majority of studies were single-site, descriptive or qualitative (43%) or quasi-experimental (36%). There was only 1 randomized controlled trial. The purpose of most CDS was to support diagnostic decision-making (36%), guideline adherence (32%), medication management (29%), and situational awareness (25%). All the studies that included process outcomes (7) and usability outcomes (4) and also had analytic procedures to detect changes in outcomes demonstrated statistically significant improvements. Three of 4 studies that included patient outcomes and also had analytic procedures to detect change showed statistically significant improvements. No negative effects of CDS were found on process, usability, or patient outcomes.; Discussion and Conclusions: Clinical support systems targeting bedside nurses have positive effects on outcomes and hold promise for improving care quality; however, this research is lagging behind studies of CDS targeting medical decision-making in both volume and level of evidence.","Decision Support Systems, Clinical; Diagnosis, Computer-Assisted; Hospitals; Humans; Information Storage and Retrieval; Nurses; Nursing Informatics; Point-of-Care Systems; clinical decision support system; computer assisted diagnosis; hospital; human; information retrieval; nurse; nursing informatics; point of care system; procedures","","Review","Final","Scopus","2-s2.0-85032574566"
"Parsons R.; Blythe R.; Cramb S.M.; McPhail S.M.","Parsons, Rex (57208346392); Blythe, Robin (57202425259); Cramb, Susanna M. (23026741300); McPhail, Steven M. (35234404800)","57208346392; 57202425259; 23026741300; 35234404800","Integrating economic considerations into cutpoint selection may help align clinical decision support toward value-based healthcare","2023","Journal of the American Medical Informatics Association : JAMIA","0","10.1093/jamia/ocad042","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85159758533&doi=10.1093%2fjamia%2focad042&partnerID=40&md5=5d2512eed097eb09fec5d9fa3d648c71","OBJECTIVE: Clinical prediction models providing binary categorizations for clinical decision support require the selection of a probability threshold, or ""cutpoint,"" to classify individuals. Existing cutpoint selection approaches typically optimize test-specific metrics, including sensitivity and specificity, but overlook the consequences of correct or incorrect classification. We introduce a new cutpoint selection approach considering downstream consequences using net monetary benefit (NMB) and through simulations compared it with alternative approaches in 2 use-cases: (i) preventing intensive care unit readmission and (ii) preventing inpatient falls. MATERIALS AND METHODS: Parameter estimates for costs and effectiveness from prior studies were included in Monte Carlo simulations. For each use-case, we simulated the expected NMB resulting from the model-guided decision using a range of cutpoint selection approaches, including our new value-optimizing approach. Sensitivity analyses applied alternative event rates, model discrimination, and calibration performance. RESULTS: The proposed approach that considered expected downstream consequences was frequently NMB-maximizing compared with other methods. Sensitivity analysis demonstrated that it was or closely tracked the optimal strategy under a range of scenarios. Under scenarios of relatively low event rates and discrimination that may be considered realistic for intensive care (prevalence = 0.025, area under the receiver operating characteristic curve [AUC] = 0.70) and falls (prevalence = 0.036, AUC = 0.70), our proposed cutpoint method was either the best or similar to the best of the compared methods regarding NMB, and was robust to model miscalibration. DISCUSSION: Our results highlight the potential value of conditioning cutpoints on the implementation setting, particularly for rare and costly events, which are often the target of prediction model development research. CONCLUSIONS: This study proposes a cutpoint selection method that may optimize clinical decision support systems toward value-based care. © The Author(s) 2023. Published by Oxford University Press on behalf of the American Medical Informatics Association.","Decision Support Systems, Clinical; Delivery of Health Care; Humans; Models, Theoretical; Sensitivity and Specificity; Value-Based Health Care; clinical decision support system; health care delivery; human; sensitivity and specificity; theoretical model; value-based care","NLM (Medline)","Article","Final","Scopus","2-s2.0-85159758533"
"Dhiman G.J.; Amber K.T.; Goodman K.W.","Dhiman, Gaurav J.ay (23049229800); Amber, Kyle T. (54415457500); Goodman, Kenneth W. (7006724927)","23049229800; 54415457500; 7006724927","Comparative outcome studies of clinical decision support software: limitations to the practice of evidence-based system acquisition","2015","Journal of the American Medical Informatics Association : JAMIA","1","10.1093/jamia/ocu033","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958699907&doi=10.1093%2fjamia%2focu033&partnerID=40&md5=d80f96a71f609f303b004268a9c6bfbe","Clinical decision support systems (CDSSs) assist clinicians with patient diagnosis and treatment. However, inadequate attention has been paid to the process of selecting and buying systems. The diversity of CDSSs, coupled with research obstacles, marketplace limitations, and legal impediments, has thwarted comparative outcome studies and reduced the availability of reliable information and advice for purchasers. We review these limitations and recommend several comparative studies, which were conducted in phases; studies conducted in phases and focused on limited outcomes of safety, efficacy, and implementation in varied clinical settings. Additionally, we recommend the increased availability of guidance tools to assist purchasers with evidence-based purchases. Transparency is necessary in purchasers' reporting of system defects and vendors' disclosure of marketing conflicts of interest to support methodologically sound studies. Taken together, these measures can foster the evolution of evidence-based tools that, in turn, will enable and empower system purchasers to make wise choices and improve the care of patients.  © The Author 2015. Published by Oxford University Press on behalf of the American Medical Informatics Association. All rights reserved. For Permissions, please email: journals.permissions@oup.com.","Commerce; Decision Support Systems, Clinical; Evaluation Studies as Topic; Evidence-Based Practice; Software; commercial phenomena; computer program; decision support system; evaluation study; evidence based practice","","Article","Final","Scopus","2-s2.0-84958699907"
"Hatherley J.; Sparrow R.","Hatherley, Joshua (57210896174); Sparrow, Robert (57215007916)","57210896174; 57215007916","Diachronic and synchronic variation in the performance of adaptive machine learning systems: the ethical challenges","2023","Journal of the American Medical Informatics Association : JAMIA","0","10.1093/jamia/ocac218","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85146484818&doi=10.1093%2fjamia%2focac218&partnerID=40&md5=49c77466bc30116a732e14b8fabfcd88","OBJECTIVES: Machine learning (ML) has the potential to facilitate ""continual learning"" in medicine, in which an ML system continues to evolve in response to exposure to new data over time, even after being deployed in a clinical setting. In this article, we provide a tutorial on the range of ethical issues raised by the use of such ""adaptive"" ML systems in medicine that have, thus far, been neglected in the literature. TARGET AUDIENCE: The target audiences for this tutorial are the developers of ML AI systems, healthcare regulators, the broader medical informatics community, and practicing clinicians. SCOPE: Discussions of adaptive ML systems to date have overlooked the distinction between 2 sorts of variance that such systems may exhibit-diachronic evolution (change over time) and synchronic variation (difference between cotemporaneous instantiations of the algorithm at different sites)-and underestimated the significance of the latter. We highlight the challenges that diachronic evolution and synchronic variation present for the quality of patient care, informed consent, and equity, and discuss the complex ethical trade-offs involved in the design of such systems. © The Author(s) 2022. Published by Oxford University Press on behalf of the American Medical Informatics Association.","Algorithms; Artificial Intelligence; Delivery of Health Care; Humans; Machine Learning; Medicine; algorithm; artificial intelligence; health care delivery; human; machine learning; medicine","NLM (Medline)","Article","Final","Scopus","2-s2.0-85146484818"
"Oh W.; Jayaraman P.; Sawant A.S.; Chan L.; Levin M.A.; Charney A.W.; Kovatch P.; Glicksberg B.S.; Nadkarni G.N.","Oh, Wonsuk (57188954959); Jayaraman, Pushkala (55697896200); Sawant, Ashwin S. (57232763000); Chan, Lili (57192806597); Levin, Matthew A. (36890238600); Charney, Alexander W. (25637186200); Kovatch, Patricia (8978099000); Glicksberg, Benjamin S. (55845627200); Nadkarni, Girish N. (36237038500)","57188954959; 55697896200; 57232763000; 57192806597; 36890238600; 25637186200; 8978099000; 55845627200; 36237038500","Using sequence clustering to identify clinically relevant subphenotypes in patients with COVID-19 admitted to the intensive care unit","2022","Journal of the American Medical Informatics Association : JAMIA","0","10.1093/jamia/ocab252","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123876217&doi=10.1093%2fjamia%2focab252&partnerID=40&md5=fbfe7880d6935d39039ffa99fd871a13","OBJECTIVE: The novel coronavirus disease 2019 (COVID-19) has heterogenous clinical courses, indicating that there might be distinct subphenotypes in critically ill patients. Although prior research has identified these subphenotypes, the temporal pattern of multiple clinical features has not been considered in cluster models. We aimed to identify temporal subphenotypes in critically ill patients with COVID-19 using a novel sequence cluster analysis and associate them with clinically relevant outcomes. MATERIALS AND METHODS: We analyzed 1036 confirmed critically ill patients with laboratory-confirmed SARS-COV-2 infection admitted to the Mount Sinai Health System in New York city. The agglomerative hierarchical clustering method was used with Levenshtein distance and Ward's minimum variance linkage. RESULTS: We identified four subphenotypes. Subphenotype I (N = 233 [22.5%]) included patients with rapid respirations and a rapid heartbeat but less need for invasive interventions within the first 24 hours, along with a relatively good prognosis. Subphenotype II (N = 418 [40.3%]) represented patients with the least degree of ailments, relatively low mortality, and the highest probability of discharge from the hospital. Subphenotype III (N = 259 [25.0%]) represented patients who experienced clinical deterioration during the first 24 hours of intensive care unit admission, leading to poor outcomes. Subphenotype IV (N = 126 [12.2%]) represented an acute respiratory distress syndrome trajectory with an almost universal need for mechanical ventilation. CONCLUSION: We utilized the sequence cluster analysis to identify clinical subphenotypes in critically ill COVID-19 patients who had distinct temporal patterns and different clinical outcomes. This study points toward the utility of including temporal information in subphenotyping approaches. © The Author(s) 2021. Published by Oxford University Press on behalf of the American Medical Informatics Association. All rights reserved. For permissions, please email: journals.permissions@oup.com.","Cluster Analysis; COVID-19; Humans; Intensive Care Units; Respiratory Distress Syndrome; SARS-CoV-2; cluster analysis; human; intensive care unit; respiratory distress syndrome","NLM (Medline)","Article","Final","Scopus","2-s2.0-85123876217"
"Holmgren A.J.; Downing N.L.; Tang M.; Sharp C.; Longhurst C.; Huckman R.S.","Holmgren, A Jay (57192685870); Downing, N Lance (57023597700); Tang, Mitchell (57436678400); Sharp, Christopher (56343540500); Longhurst, Christopher (26658517100); Huckman, Robert S. (6507468848)","57192685870; 57023597700; 57436678400; 56343540500; 26658517100; 6507468848","Corrigendum to: Assessing the impact of the COVID-19 pandemic on clinician ambulatory electronic health record use","2022","Journal of the American Medical Informatics Association : JAMIA","2","10.1093/jamia/ocab288","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85126490450&doi=10.1093%2fjamia%2focab288&partnerID=40&md5=e422c4610502e010cba7e92fee2436d6","[No abstract available]","erratum","NLM (Medline)","Erratum","Final","Scopus","2-s2.0-85126490450"
"Scheinker D.; Hollingsworth M.; Brody A.; Phelps C.; Bryant W.; Pei F.; Petersen K.; Reddy A.; Wall J.","Scheinker, David (43061555800); Hollingsworth, Matt (57224794134); Brody, Anna (57224800538); Phelps, Carey (57224799576); Bryant, William (57224794215); Pei, Francesca (7006761693); Petersen, Kristin (57224793973); Reddy, Alekhya (57224800589); Wall, James (57224796609)","43061555800; 57224794134; 57224800538; 57224799576; 57224794215; 7006761693; 57224793973; 57224800589; 57224796609","The design and evaluation of a novel algorithm for automated preference card optimization","2021","Journal of the American Medical Informatics Association : JAMIA","2","10.1093/jamia/ocaa275","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85108303407&doi=10.1093%2fjamia%2focaa275&partnerID=40&md5=e081b28485d055a56b5e936fb6d0b12f","BACKGROUND: Inaccurate surgical preference cards (supply lists) are associated with higher direct costs, waste, and delays. Numerous preference card improvement projects have relied on institution-specific, manual approaches of limited reproducibility. We developed and tested an algorithm to facilitate the first automated, informatics-based, fully reproducible approach. METHODS: The algorithm cross-references the supplies used in each procedure and listed on each preference card and uses a time-series regression to estimate the likelihood that each quantity listed on the preference card is inaccurate. Algorithm performance was evaluated by measuring changes in direct costs between preference cards revised with the algorithm and preference cards that were not revised or revised without use of the algorithm. Results were evaluated with a difference-in-differences (DID) multivariate fixed-effects model of costs during an 8-month pre-intervention and a 15-month post-intervention period. RESULTS: The accuracies of the quantities of 469 155 surgeon-procedure-specific items were estimated. Nurses used these estimates to revise 309 preference cards across eight surgical services corresponding to, respectively, 1777 and 3106 procedures in the pre- and post-intervention periods. The average direct cost of supplies per case decreased by 8.38% ($352, SD $6622) for the intervention group and increased by 13.21% ($405, SD $14 706) for the control group (P < .001). The DID analysis showed significant cost reductions only in the intervention group during the intervention period (P < .001). CONCLUSION: The optimization of preference cards with a variety of institution-specific, manually intensive approaches has led to cost savings. The automated algorithm presented here produced similar results that may be more readily reproducible. © The Author(s) 2021. Published by Oxford University Press on behalf of the American Medical Informatics Association. All rights reserved. For permissions, please email: journals.permissions@oup.com.","Algorithms; Cost Savings; Decision Support Systems, Clinical; Hospital Costs; Hospital Information Systems; Humans; Surgical Equipment; Surgical Procedures, Operative; algorithm; clinical decision support system; cost control; economics; hospital cost; hospital information system; human; surgery; surgical equipment","NLM (Medline)","Article","Final","Scopus","2-s2.0-85108303407"
